Date,Campaign,Spend,Clicks,Impressions,Conversions
2025-04-03,Prospecting_Lookalike,720.28,814,46717,17
2025-04-03,Retargeting_Catalog,360.28,407,23367,8
2025-04-03,AdvantagePlus_Shopping,665.24,752,43147,16
2025-04-04,Prospecting_Lookalike,978.71,1106,58928,26
2025-04-04,Retargeting_Catalog,761.88,861,45873,20
2025-04-04,AdvantagePlus_Shopping,891.12,1007,53654,24
2025-04-05,Prospecting_Lookalike,621.78,693,36814,14
2025-04-05,Retargeting_Catalog,602.54,672,35675,13
2025-04-05,AdvantagePlus_Shopping,1010.41,1126,59824,23
2025-04-06,Prospecting_Lookalike,776.63,857,55766,19
2025-04-06,Retargeting_Catalog,552.33,610,39660,14
2025-04-06,AdvantagePlus_Shopping,741.36,818,53234,18
2025-04-07,Prospecting_Lookalike,607.34,715,34348,14
2025-04-07,Retargeting_Catalog,581.68,685,32897,14
2025-04-07,AdvantagePlus_Shopping,592.71,698,33520,14
2025-04-08,Prospecting_Lookalike,598.06,660,36392,15
2025-04-08,Retargeting_Catalog,394.3,435,23993,10
2025-04-08,AdvantagePlus_Shopping,718.87,793,43743,19
2025-04-09,Prospecting_Lookalike,712.2,863,38143,20
2025-04-09,Retargeting_Catalog,375.72,455,20122,11
2025-04-09,AdvantagePlus_Shopping,673.08,815,36047,19
2025-04-10,Prospecting_Lookalike,797.27,951,48602,24
2025-04-10,Retargeting_Catalog,702.98,839,42854,21
2025-04-10,AdvantagePlus_Shopping,647.43,772,39468,20
2025-04-11,Prospecting_Lookalike,570.74,677,37406,14
2025-04-11,Retargeting_Catalog,460.17,545,30159,11
2025-04-11,AdvantagePlus_Shopping,776.11,920,50866,19
2025-04-12,Prospecting_Lookalike,559.6,674,40611,16
2025-04-12,Retargeting_Catalog,575.74,694,41782,17
2025-04-12,AdvantagePlus_Shopping,647.53,781,46992,19
2025-04-13,Prospecting_Lookalike,484.14,567,31927,12
2025-04-13,Retargeting_Catalog,302.47,354,19947,8
2025-04-13,AdvantagePlus_Shopping,455.76,534,30055,12
2025-04-14,Prospecting_Lookalike,628.93,709,38778,15
2025-04-14,Retargeting_Catalog,366.45,413,22594,8
2025-04-14,AdvantagePlus_Shopping,534.81,603,32975,13
2025-04-15,Prospecting_Lookalike,568.97,649,31021,14
2025-04-15,Retargeting_Catalog,514.51,587,28052,13
2025-04-15,AdvantagePlus_Shopping,764.42,872,41678,19
2025-04-16,Prospecting_Lookalike,541.16,655,32048,16
2025-04-16,Retargeting_Catalog,429.05,519,25408,13
2025-04-16,AdvantagePlus_Shopping,581.46,704,34434,17
2025-04-17,Prospecting_Lookalike,567.98,690,36540,14
2025-04-17,Retargeting_Catalog,420.45,511,27048,10
2025-04-17,AdvantagePlus_Shopping,511.27,621,32892,13
2025-04-18,Prospecting_Lookalike,317.33,388,18052,8
2025-04-18,Retargeting_Catalog,385.36,472,21922,10
2025-04-18,AdvantagePlus_Shopping,472.97,579,26907,12
2025-04-19,Prospecting_Lookalike,620.01,726,51992,12
2025-04-19,Retargeting_Catalog,551.06,645,46210,11
2025-04-19,AdvantagePlus_Shopping,786.25,920,65933,16
2025-04-20,Prospecting_Lookalike,708.62,900,47576,19
2025-04-20,Retargeting_Catalog,453.22,575,30428,12
2025-04-20,AdvantagePlus_Shopping,944.87,1200,63438,25
2025-04-21,Prospecting_Lookalike,513.13,629,30708,14
2025-04-21,Retargeting_Catalog,359.28,441,21501,9
2025-04-21,AdvantagePlus_Shopping,718.43,881,42995,19
2025-04-22,Prospecting_Lookalike,340.55,409,21440,8
2025-04-22,Retargeting_Catalog,446.97,537,28140,10
2025-04-22,AdvantagePlus_Shopping,480.37,577,30243,11
2025-04-23,Prospecting_Lookalike,556.23,623,40640,12
2025-04-23,Retargeting_Catalog,453.57,508,33139,10
2025-04-23,AdvantagePlus_Shopping,615.6,689,44978,13
2025-04-24,Prospecting_Lookalike,713.54,844,40633,15
2025-04-24,Retargeting_Catalog,537.87,636,30629,11
2025-04-24,AdvantagePlus_Shopping,748.42,885,42620,15
2025-04-25,Prospecting_Lookalike,833.63,936,47961,19
2025-04-25,Retargeting_Catalog,599.65,673,34499,13
2025-04-25,AdvantagePlus_Shopping,874.92,982,50336,20
2025-04-26,Prospecting_Lookalike,715.71,834,44646,20
2025-04-26,Retargeting_Catalog,416.74,485,25996,11
2025-04-26,AdvantagePlus_Shopping,822.36,958,51299,23
2025-04-27,Prospecting_Lookalike,696.08,837,46067,15
2025-04-27,Retargeting_Catalog,703.17,845,46536,16
2025-04-27,AdvantagePlus_Shopping,1162.86,1398,76958,26
2025-04-28,Prospecting_Lookalike,689.0,827,37628,19
2025-04-28,Retargeting_Catalog,616.09,739,33646,17
2025-04-28,AdvantagePlus_Shopping,785.6,943,42904,22
2025-04-29,Prospecting_Lookalike,476.61,593,31407,13
2025-04-29,Retargeting_Catalog,283.64,353,18690,8
2025-04-29,AdvantagePlus_Shopping,528.09,657,34799,15
2025-04-30,Prospecting_Lookalike,779.56,823,47036,21
2025-04-30,Retargeting_Catalog,495.45,523,29893,13
2025-04-30,AdvantagePlus_Shopping,745.23,787,44964,20
2025-05-01,Prospecting_Lookalike,594.47,664,40574,15
2025-05-01,Retargeting_Catalog,699.53,781,47745,18
2025-05-01,AdvantagePlus_Shopping,745.44,833,50878,19
2025-05-02,Prospecting_Lookalike,438.87,501,25711,11
2025-05-02,Retargeting_Catalog,428.94,490,25129,11
2025-05-02,AdvantagePlus_Shopping,627.31,717,36751,16
2025-05-03,Prospecting_Lookalike,776.68,973,48737,22
2025-05-03,Retargeting_Catalog,553.74,694,34747,15
2025-05-03,AdvantagePlus_Shopping,1064.92,1334,66824,30
2025-05-04,Prospecting_Lookalike,665.28,799,44140,17
2025-05-04,Retargeting_Catalog,533.15,640,35373,14
2025-05-04,AdvantagePlus_Shopping,875.96,1052,58118,23
2025-05-05,Prospecting_Lookalike,357.73,440,26113,10
2025-05-05,Retargeting_Catalog,290.08,357,21175,8
2025-05-05,AdvantagePlus_Shopping,445.33,548,32507,12
2025-05-06,Prospecting_Lookalike,411.69,481,23299,11
2025-05-06,Retargeting_Catalog,287.78,336,16286,8
2025-05-06,AdvantagePlus_Shopping,468.58,547,26518,13
2025-05-07,Prospecting_Lookalike,407.09,500,30855,11
2025-05-07,Retargeting_Catalog,307.11,377,23277,8
2025-05-07,AdvantagePlus_Shopping,608.37,748,46111,16
2025-05-08,Prospecting_Lookalike,446.35,542,24712,13
2025-05-08,Retargeting_Catalog,390.56,474,21623,11
2025-05-08,AdvantagePlus_Shopping,528.26,641,29247,15
2025-05-09,Prospecting_Lookalike,582.94,715,43305,19
2025-05-09,Retargeting_Catalog,391.07,480,29051,13
2025-05-09,AdvantagePlus_Shopping,637.19,782,47335,21
2025-05-10,Prospecting_Lookalike,626.54,745,48268,16
2025-05-10,Retargeting_Catalog,375.23,446,28907,9
2025-05-10,AdvantagePlus_Shopping,609.46,725,46952,15
2025-05-11,Prospecting_Lookalike,532.1,623,39730,13
2025-05-11,Retargeting_Catalog,475.74,557,35522,12
2025-05-11,AdvantagePlus_Shopping,769.7,902,57471,19
2025-05-12,Prospecting_Lookalike,554.26,658,41737,14
2025-05-12,Retargeting_Catalog,557.49,662,41979,14
2025-05-12,AdvantagePlus_Shopping,664.57,789,50043,16
2025-05-13,Prospecting_Lookalike,574.64,630,35963,14
2025-05-13,Retargeting_Catalog,524.21,575,32807,12
2025-05-13,AdvantagePlus_Shopping,613.95,673,38423,14
2025-05-14,Prospecting_Lookalike,449.19,509,29830,12
2025-05-14,Retargeting_Catalog,385.84,437,25623,10
2025-05-14,AdvantagePlus_Shopping,471.56,534,31316,12
2025-05-15,Prospecting_Lookalike,678.85,829,41349,18
2025-05-15,Retargeting_Catalog,603.85,737,36780,16
2025-05-15,AdvantagePlus_Shopping,918.17,1121,55925,24
2025-05-16,Prospecting_Lookalike,510.74,591,29940,13
2025-05-16,Retargeting_Catalog,484.22,561,28385,12
2025-05-16,AdvantagePlus_Shopping,453.41,525,26580,11
2025-05-17,Prospecting_Lookalike,682.02,829,47263,17
2025-05-17,Retargeting_Catalog,585.88,712,40601,15
2025-05-17,AdvantagePlus_Shopping,816.46,993,56580,21
2025-05-18,Prospecting_Lookalike,1068.17,1280,52882,29
2025-05-18,Retargeting_Catalog,517.92,620,25640,14
2025-05-18,AdvantagePlus_Shopping,833.84,999,41281,22
2025-05-19,Prospecting_Lookalike,588.8,677,38639,13
2025-05-19,Retargeting_Catalog,376.61,433,24715,8
2025-05-19,AdvantagePlus_Shopping,747.96,860,49084,17
2025-05-20,Prospecting_Lookalike,517.32,589,33151,11
2025-05-20,Retargeting_Catalog,506.46,577,32454,11
2025-05-20,AdvantagePlus_Shopping,846.97,965,54275,18
2025-05-21,Prospecting_Lookalike,372.56,450,29180,10
2025-05-21,Retargeting_Catalog,416.53,503,32624,11
2025-05-21,AdvantagePlus_Shopping,510.52,617,39985,13
2025-05-22,Prospecting_Lookalike,567.86,704,39486,18
2025-05-22,Retargeting_Catalog,328.8,407,22863,10
2025-05-22,AdvantagePlus_Shopping,728.57,903,50661,23
2025-05-23,Prospecting_Lookalike,992.8,1163,62551,24
2025-05-23,Retargeting_Catalog,712.07,834,44863,17
2025-05-23,AdvantagePlus_Shopping,1233.27,1444,77702,30
2025-05-24,Prospecting_Lookalike,634.48,731,46794,14
2025-05-24,Retargeting_Catalog,668.36,770,49294,15
2025-05-24,AdvantagePlus_Shopping,855.56,986,63100,19
2025-05-25,Prospecting_Lookalike,776.59,941,55391,24
2025-05-25,Retargeting_Catalog,709.69,860,50619,22
2025-05-25,AdvantagePlus_Shopping,987.63,1197,70444,30
2025-05-26,Prospecting_Lookalike,352.96,399,21431,8
2025-05-26,Retargeting_Catalog,300.52,340,18247,7
2025-05-26,AdvantagePlus_Shopping,414.28,469,25154,9
2025-05-27,Prospecting_Lookalike,576.99,658,38857,15
2025-05-27,Retargeting_Catalog,442.4,505,29793,11
2025-05-27,AdvantagePlus_Shopping,525.2,599,35369,14
2025-05-28,Prospecting_Lookalike,748.93,908,54972,18
2025-05-28,Retargeting_Catalog,697.09,845,51167,17
2025-05-28,AdvantagePlus_Shopping,756.58,918,55533,18
2025-05-29,Prospecting_Lookalike,538.68,601,30747,13
2025-05-29,Retargeting_Catalog,515.08,575,29400,12
2025-05-29,AdvantagePlus_Shopping,835.26,932,47675,20
2025-05-30,Prospecting_Lookalike,745.7,831,53877,20
2025-05-30,Retargeting_Catalog,553.14,616,39964,15
2025-05-30,AdvantagePlus_Shopping,869.28,969,62806,23
2025-05-31,Prospecting_Lookalike,603.55,646,40880,14
2025-05-31,Retargeting_Catalog,593.18,635,40178,14
2025-05-31,AdvantagePlus_Shopping,661.39,708,44798,15
2025-06-01,Prospecting_Lookalike,734.38,799,43555,17
2025-06-01,Retargeting_Catalog,401.18,436,23793,9
2025-06-01,AdvantagePlus_Shopping,568.33,618,33707,13
2025-06-02,Prospecting_Lookalike,680.51,835,42444,15
2025-06-02,Retargeting_Catalog,550.53,676,34336,12
2025-06-02,AdvantagePlus_Shopping,793.85,975,49513,18
2025-06-03,Prospecting_Lookalike,400.83,451,24277,10
2025-06-03,Retargeting_Catalog,249.74,281,15126,6
2025-06-03,AdvantagePlus_Shopping,490.9,553,29733,12
2025-06-04,Prospecting_Lookalike,446.97,504,28759,10
2025-06-04,Retargeting_Catalog,254.02,286,16345,5
2025-06-04,AdvantagePlus_Shopping,386.64,436,24878,8
2025-06-05,Prospecting_Lookalike,529.87,633,36446,15
2025-06-05,Retargeting_Catalog,465.54,556,32021,13
2025-06-05,AdvantagePlus_Shopping,494.1,590,33985,14
2025-06-06,Prospecting_Lookalike,566.01,651,32549,14
2025-06-06,Retargeting_Catalog,397.82,458,22877,10
2025-06-06,AdvantagePlus_Shopping,660.51,760,37984,16
2025-06-07,Prospecting_Lookalike,370.15,477,24213,10
2025-06-07,Retargeting_Catalog,326.55,421,21361,9
2025-06-07,AdvantagePlus_Shopping,530.78,684,34721,15
2025-06-08,Prospecting_Lookalike,743.58,960,53076,22
2025-06-08,Retargeting_Catalog,518.13,669,36983,15
2025-06-08,AdvantagePlus_Shopping,746.86,964,53310,22
2025-06-09,Prospecting_Lookalike,467.63,598,34295,13
2025-06-09,Retargeting_Catalog,487.74,624,35770,13
2025-06-09,AdvantagePlus_Shopping,608.43,778,44621,17
2025-06-10,Prospecting_Lookalike,633.36,731,40481,18
2025-06-10,Retargeting_Catalog,305.32,352,19514,8
2025-06-10,AdvantagePlus_Shopping,617.46,713,39465,18
2025-06-11,Prospecting_Lookalike,864.76,996,60232,24
2025-06-11,Retargeting_Catalog,469.89,541,32728,13
2025-06-11,AdvantagePlus_Shopping,807.03,930,56210,23
2025-06-12,Prospecting_Lookalike,523.71,624,35262,12
2025-06-12,Retargeting_Catalog,399.09,475,26871,9
2025-06-12,AdvantagePlus_Shopping,651.8,776,43887,15
2025-06-13,Prospecting_Lookalike,642.58,699,41068,15
2025-06-13,Retargeting_Catalog,439.78,478,28107,10
2025-06-13,AdvantagePlus_Shopping,623.15,677,39826,14
2025-06-14,Prospecting_Lookalike,653.14,734,41247,17
2025-06-14,Retargeting_Catalog,589.55,662,37231,15
2025-06-14,AdvantagePlus_Shopping,656.0,737,41427,17
2025-06-15,Prospecting_Lookalike,477.35,607,35521,12
2025-06-15,Retargeting_Catalog,402.09,511,29921,10
2025-06-15,AdvantagePlus_Shopping,607.56,772,45211,15
2025-06-16,Prospecting_Lookalike,562.33,666,35007,12
2025-06-16,Retargeting_Catalog,510.13,604,31757,11
2025-06-16,AdvantagePlus_Shopping,685.95,813,42703,15
2025-06-17,Prospecting_Lookalike,693.35,853,43448,17
2025-06-17,Retargeting_Catalog,446.55,549,27982,11
2025-06-17,AdvantagePlus_Shopping,802.6,987,50295,19
2025-06-18,Prospecting_Lookalike,588.35,678,39379,14
2025-06-18,Retargeting_Catalog,606.61,700,40602,14
2025-06-18,AdvantagePlus_Shopping,653.97,754,43771,16
2025-06-19,Prospecting_Lookalike,899.42,1059,64700,14
2025-06-19,Retargeting_Catalog,651.8,767,46887,10
2025-06-19,AdvantagePlus_Shopping,851.21,1002,61232,13
2025-06-20,Prospecting_Lookalike,324.91,398,20525,7
2025-06-20,Retargeting_Catalog,261.31,320,16507,6
2025-06-20,AdvantagePlus_Shopping,378.09,463,23885,9
2025-06-21,Prospecting_Lookalike,677.43,737,40165,13
2025-06-21,Retargeting_Catalog,507.62,552,30097,10
2025-06-21,AdvantagePlus_Shopping,812.09,884,48148,16
2025-06-22,Prospecting_Lookalike,508.98,596,34575,14
2025-06-22,Retargeting_Catalog,320.12,375,21745,8
2025-06-22,AdvantagePlus_Shopping,448.92,526,30495,12
2025-06-23,Prospecting_Lookalike,556.02,667,32145,15
2025-06-23,Retargeting_Catalog,392.79,471,22708,11
2025-06-23,AdvantagePlus_Shopping,749.5,899,43331,21
2025-06-24,Prospecting_Lookalike,562.84,670,39719,14
2025-06-24,Retargeting_Catalog,461.78,549,32587,12
2025-06-24,AdvantagePlus_Shopping,766.98,913,54125,20
2025-06-25,Prospecting_Lookalike,953.71,1042,74387,23
2025-06-25,Retargeting_Catalog,676.66,739,52777,16
2025-06-25,AdvantagePlus_Shopping,802.66,877,62605,19
2025-06-26,Prospecting_Lookalike,730.61,824,49691,18
2025-06-26,Retargeting_Catalog,360.6,406,24525,9
2025-06-26,AdvantagePlus_Shopping,577.23,651,39260,14
2025-06-27,Prospecting_Lookalike,567.7,672,31685,13
2025-06-27,Retargeting_Catalog,589.19,698,32885,13
2025-06-27,AdvantagePlus_Shopping,778.19,922,43434,18
2025-06-28,Prospecting_Lookalike,672.25,829,47761,20
2025-06-28,Retargeting_Catalog,865.56,1067,61494,26
2025-06-28,AdvantagePlus_Shopping,1116.98,1378,79357,33
2025-06-29,Prospecting_Lookalike,827.67,1013,59707,22
2025-06-29,Retargeting_Catalog,529.34,648,38186,14
2025-06-29,AdvantagePlus_Shopping,680.55,833,49094,18
2025-06-30,Prospecting_Lookalike,1065.05,1281,71005,30
2025-06-30,Retargeting_Catalog,522.44,628,34830,14
2025-06-30,AdvantagePlus_Shopping,938.84,1129,62591,26
2025-07-01,Prospecting_Lookalike,735.46,844,42194,19
2025-07-01,Retargeting_Catalog,496.07,569,28460,13
2025-07-01,AdvantagePlus_Shopping,925.73,1063,53109,25
2025-07-02,Prospecting_Lookalike,677.15,769,43127,17
2025-07-02,Retargeting_Catalog,547.33,621,34859,14
2025-07-02,AdvantagePlus_Shopping,711.16,807,45294,18
2025-07-03,Prospecting_Lookalike,361.14,439,22925,9
2025-07-03,Retargeting_Catalog,307.93,374,19547,8
2025-07-03,AdvantagePlus_Shopping,376.02,457,23870,10
2025-07-04,Prospecting_Lookalike,1122.85,1272,72222,28
2025-07-04,Retargeting_Catalog,759.79,861,48870,19
2025-07-04,AdvantagePlus_Shopping,1005.2,1139,64655,25
2025-07-05,Prospecting_Lookalike,713.11,876,45629,19
2025-07-05,Retargeting_Catalog,388.11,476,24833,10
2025-07-05,AdvantagePlus_Shopping,678.51,833,43415,18
2025-07-06,Prospecting_Lookalike,619.68,750,40866,17
2025-07-06,Retargeting_Catalog,420.83,509,27752,11
2025-07-06,AdvantagePlus_Shopping,895.4,1084,59049,24
2025-07-07,Prospecting_Lookalike,458.89,579,33672,12
2025-07-07,Retargeting_Catalog,341.47,431,25056,9
2025-07-07,AdvantagePlus_Shopping,629.56,794,46197,17
2025-07-08,Prospecting_Lookalike,432.89,547,29546,11
2025-07-08,Retargeting_Catalog,383.61,484,26182,9
2025-07-08,AdvantagePlus_Shopping,497.96,629,33988,12
2025-07-09,Prospecting_Lookalike,398.09,489,28924,11
2025-07-09,Retargeting_Catalog,340.69,418,24754,9
2025-07-09,AdvantagePlus_Shopping,563.47,692,40941,16
2025-07-10,Prospecting_Lookalike,548.05,645,42342,14
2025-07-10,Retargeting_Catalog,390.46,459,30167,10
2025-07-10,AdvantagePlus_Shopping,644.61,759,49803,17
2025-07-11,Prospecting_Lookalike,417.09,514,28658,12
2025-07-11,Retargeting_Catalog,242.65,299,16672,7
2025-07-11,AdvantagePlus_Shopping,498.26,614,34235,14
2025-07-12,Prospecting_Lookalike,703.97,773,50148,14
2025-07-12,Retargeting_Catalog,656.92,721,46796,13
2025-07-12,AdvantagePlus_Shopping,937.38,1029,66775,18
2025-07-13,Prospecting_Lookalike,1015.27,1248,65061,27
2025-07-13,Retargeting_Catalog,642.45,790,41169,17
2025-07-13,AdvantagePlus_Shopping,826.65,1016,52974,22
2025-07-14,Prospecting_Lookalike,678.48,791,44132,15
2025-07-14,Retargeting_Catalog,484.76,565,31531,11
2025-07-14,AdvantagePlus_Shopping,741.31,864,48218,17
2025-07-15,Prospecting_Lookalike,785.65,870,41736,17
2025-07-15,Retargeting_Catalog,668.27,740,35500,15
2025-07-15,AdvantagePlus_Shopping,688.17,762,36558,15
2025-07-16,Prospecting_Lookalike,428.99,502,28964,11
2025-07-16,Retargeting_Catalog,372.6,436,25156,9
2025-07-16,AdvantagePlus_Shopping,496.07,580,33493,13
2025-07-17,Prospecting_Lookalike,506.64,606,33754,11
2025-07-17,Retargeting_Catalog,252.91,302,16850,5
2025-07-17,AdvantagePlus_Shopping,403.39,482,26875,9
2025-07-18,Prospecting_Lookalike,857.76,1001,66519,22
2025-07-18,Retargeting_Catalog,546.98,638,42418,14
2025-07-18,AdvantagePlus_Shopping,748.47,874,58043,19
2025-07-19,Prospecting_Lookalike,628.42,759,48080,16
2025-07-19,Retargeting_Catalog,412.29,498,31544,10
2025-07-19,AdvantagePlus_Shopping,738.66,892,56515,19
2025-07-20,Prospecting_Lookalike,560.02,691,47208,13
2025-07-20,Retargeting_Catalog,427.05,527,35999,10
2025-07-20,AdvantagePlus_Shopping,748.4,923,63088,18
2025-07-21,Prospecting_Lookalike,497.69,568,28230,12
2025-07-21,Retargeting_Catalog,385.31,440,21855,9
2025-07-21,AdvantagePlus_Shopping,717.43,820,40694,18
2025-07-22,Prospecting_Lookalike,566.12,684,40078,13
2025-07-22,Retargeting_Catalog,511.34,618,36200,12
2025-07-22,AdvantagePlus_Shopping,932.65,1127,66027,22
2025-07-23,Prospecting_Lookalike,725.9,817,39598,21
2025-07-23,Retargeting_Catalog,638.22,719,34815,18
2025-07-23,AdvantagePlus_Shopping,929.69,1047,50714,27
2025-07-24,Prospecting_Lookalike,714.93,810,64130,19
2025-07-24,Retargeting_Catalog,825.5,935,74048,22
2025-07-24,AdvantagePlus_Shopping,873.56,990,78359,24
2025-07-25,Prospecting_Lookalike,358.72,418,19847,9
2025-07-25,Retargeting_Catalog,203.64,237,11267,5
2025-07-25,AdvantagePlus_Shopping,318.05,371,17596,8
2025-07-26,Prospecting_Lookalike,658.84,740,41475,15
2025-07-26,Retargeting_Catalog,384.49,432,24204,9
2025-07-26,AdvantagePlus_Shopping,846.04,951,53260,19
2025-07-27,Prospecting_Lookalike,411.56,496,26600,11
2025-07-27,Retargeting_Catalog,322.22,389,20826,8
2025-07-27,AdvantagePlus_Shopping,736.51,889,47604,20
2025-07-28,Prospecting_Lookalike,821.22,931,58677,21
2025-07-28,Retargeting_Catalog,531.44,602,37972,14
2025-07-28,AdvantagePlus_Shopping,709.87,805,50720,18
2025-07-29,Prospecting_Lookalike,543.71,616,32372,13
2025-07-29,Retargeting_Catalog,449.31,509,26751,11
2025-07-29,AdvantagePlus_Shopping,743.12,843,44245,18
2025-07-30,Prospecting_Lookalike,657.03,783,45440,15
2025-07-30,Retargeting_Catalog,523.12,624,36179,12
2025-07-30,AdvantagePlus_Shopping,624.01,744,43157,14
2025-07-31,Prospecting_Lookalike,633.09,760,48690,16
2025-07-31,Retargeting_Catalog,562.45,675,43257,14
2025-07-31,AdvantagePlus_Shopping,532.14,638,40926,13
2025-08-01,Prospecting_Lookalike,564.58,653,41952,14
2025-08-01,Retargeting_Catalog,453.33,524,33686,11
2025-08-01,AdvantagePlus_Shopping,519.36,601,38592,13
2025-08-02,Prospecting_Lookalike,519.47,559,35956,12
2025-08-02,Retargeting_Catalog,519.62,559,35966,12
2025-08-02,AdvantagePlus_Shopping,547.29,589,37881,12
2025-08-03,Prospecting_Lookalike,420.8,500,26665,11
2025-08-03,Retargeting_Catalog,454.28,540,28786,12
2025-08-03,AdvantagePlus_Shopping,480.83,571,30469,12
2025-08-04,Prospecting_Lookalike,533.77,641,38336,14
2025-08-04,Retargeting_Catalog,377.23,453,27093,10
2025-08-04,AdvantagePlus_Shopping,493.81,593,35466,13
2025-08-05,Prospecting_Lookalike,363.52,405,27523,9
2025-08-05,Retargeting_Catalog,308.03,343,23322,8
2025-08-05,AdvantagePlus_Shopping,461.45,514,34938,12
2025-08-06,Prospecting_Lookalike,491.68,576,30761,13
2025-08-06,Retargeting_Catalog,351.8,412,22010,9
2025-08-06,AdvantagePlus_Shopping,551.15,646,34483,15
2025-08-07,Prospecting_Lookalike,453.13,511,37493,11
2025-08-07,Retargeting_Catalog,338.35,382,27996,8
2025-08-07,AdvantagePlus_Shopping,509.94,576,42194,13
2025-08-08,Prospecting_Lookalike,718.16,789,38231,15
2025-08-08,Retargeting_Catalog,598.69,658,31871,12
2025-08-08,AdvantagePlus_Shopping,763.91,840,40667,16
2025-08-09,Prospecting_Lookalike,766.32,990,45070,24
2025-08-09,Retargeting_Catalog,475.22,614,27949,14
2025-08-09,AdvantagePlus_Shopping,808.63,1044,47558,25
2025-08-10,Prospecting_Lookalike,675.69,796,51779,18
2025-08-10,Retargeting_Catalog,460.1,542,35258,12
2025-08-10,AdvantagePlus_Shopping,774.65,912,59363,21
2025-08-11,Prospecting_Lookalike,867.8,1031,51323,22
2025-08-11,Retargeting_Catalog,735.17,874,43479,18
2025-08-11,AdvantagePlus_Shopping,863.18,1026,51050,21
2025-08-12,Prospecting_Lookalike,588.7,725,38791,15
2025-08-12,Retargeting_Catalog,538.09,662,35456,14
2025-08-12,AdvantagePlus_Shopping,754.23,929,49698,20
2025-08-13,Prospecting_Lookalike,531.63,687,40436,15
2025-08-13,Retargeting_Catalog,443.92,574,33765,12
2025-08-13,AdvantagePlus_Shopping,484.64,626,36862,13
2025-08-14,Prospecting_Lookalike,869.92,1106,64719,23
2025-08-14,Retargeting_Catalog,669.7,851,49822,17
2025-08-14,AdvantagePlus_Shopping,936.77,1191,69691,24
2025-08-15,Prospecting_Lookalike,729.02,853,44185,15
2025-08-15,Retargeting_Catalog,465.7,545,28225,9
2025-08-15,AdvantagePlus_Shopping,825.73,966,50046,17
2025-08-16,Prospecting_Lookalike,797.14,961,53673,18
2025-08-16,Retargeting_Catalog,814.23,982,54824,19
2025-08-16,AdvantagePlus_Shopping,705.4,851,47496,16
2025-08-17,Prospecting_Lookalike,845.81,1034,80708,20
2025-08-17,Retargeting_Catalog,522.46,638,49854,12
2025-08-17,AdvantagePlus_Shopping,836.48,1022,79817,20
2025-08-18,Prospecting_Lookalike,699.37,818,36981,14
2025-08-18,Retargeting_Catalog,569.29,666,30103,11
2025-08-18,AdvantagePlus_Shopping,766.51,897,40531,15
2025-08-19,Prospecting_Lookalike,597.1,725,38479,14
2025-08-19,Retargeting_Catalog,473.02,575,30483,11
2025-08-19,AdvantagePlus_Shopping,538.91,655,34729,12
2025-08-20,Prospecting_Lookalike,641.01,710,39721,17
2025-08-20,Retargeting_Catalog,619.75,687,38404,16
2025-08-20,AdvantagePlus_Shopping,612.76,679,37971,16
2025-08-21,Prospecting_Lookalike,897.23,1087,65641,24
2025-08-21,Retargeting_Catalog,479.38,580,35071,13
2025-08-21,AdvantagePlus_Shopping,637.17,772,46614,17
2025-08-22,Prospecting_Lookalike,665.38,730,41465,14
2025-08-22,Retargeting_Catalog,357.58,392,22283,7
2025-08-22,AdvantagePlus_Shopping,729.19,800,45441,15
2025-08-23,Prospecting_Lookalike,462.05,544,26490,11
2025-08-23,Retargeting_Catalog,365.34,430,20945,8
2025-08-23,AdvantagePlus_Shopping,479.33,564,27481,11
2025-08-24,Prospecting_Lookalike,359.98,436,23585,10
2025-08-24,Retargeting_Catalog,276.81,335,18136,8
2025-08-24,AdvantagePlus_Shopping,445.71,540,29202,12
2025-08-25,Prospecting_Lookalike,630.69,767,40953,18
2025-08-25,Retargeting_Catalog,768.15,935,49879,22
2025-08-25,AdvantagePlus_Shopping,909.68,1107,59069,26
2025-08-26,Prospecting_Lookalike,371.77,408,26325,8
2025-08-26,Retargeting_Catalog,262.93,288,18618,6
2025-08-26,AdvantagePlus_Shopping,381.71,419,27029,9
2025-08-27,Prospecting_Lookalike,613.75,699,40402,16
2025-08-27,Retargeting_Catalog,580.3,660,38200,15
2025-08-27,AdvantagePlus_Shopping,898.05,1022,59117,24
2025-08-28,Prospecting_Lookalike,564.28,688,38027,13
2025-08-28,Retargeting_Catalog,387.36,472,26104,9
2025-08-28,AdvantagePlus_Shopping,503.13,613,33906,12
2025-08-29,Prospecting_Lookalike,534.6,625,32247,13
2025-08-29,Retargeting_Catalog,495.44,579,29885,12
2025-08-29,AdvantagePlus_Shopping,693.31,811,41821,17
2025-08-30,Prospecting_Lookalike,509.93,674,39289,12
2025-08-30,Retargeting_Catalog,558.28,738,43014,13
2025-08-30,AdvantagePlus_Shopping,680.28,899,52415,16
2025-08-31,Prospecting_Lookalike,776.46,974,49064,20
2025-08-31,Retargeting_Catalog,428.5,537,27076,11
2025-08-31,AdvantagePlus_Shopping,977.25,1226,61752,25
2025-09-01,Prospecting_Lookalike,535.11,652,41514,14
2025-09-01,Retargeting_Catalog,333.76,406,25893,8
2025-09-01,AdvantagePlus_Shopping,573.52,699,44494,15
2025-09-02,Prospecting_Lookalike,467.37,570,31454,10
2025-09-02,Retargeting_Catalog,326.86,399,21997,7
